,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two,position_id
Richard_Kennar_Rabbitohs,527,13,41,2,Winger,80.0,0,0,0,0,0,,0,14,12,98,16,44,0,0,0,0,0,0,11,3.05,6,54,0,1,0,2,15,0.17,0.714,5,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Greg_Inglis_Rabbitohs,352,13,41,3,Centre,80.0,4,1,0,0,0,,0,24,11,103,0,36,0,0,0,0,2,1,7,3.59,0,0,0,0,0,2,12,0.18,0.8,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,80.0,,3
Dane_Gagai_Rabbitohs,351,13,41,4,Centre,80.0,0,0,0,0,0,,0,29,15,149,0,51,0,0,0,0,4,2,13,2.99,2,13,0,1,1,5,22,0.33,0.739,17,5,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,80.0,,3
Robert_Jennings_Rabbitohs,528,13,41,5,Winger,80.0,4,1,0,0,0,,0,26,9,84,13,35,1,0,0,0,1,1,8,3.05,0,0,0,0,0,1,11,0.11,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Cody_Walker_Rabbitohs,349,13,41,6,Five-Eighth,80.0,0,0,0,0,0,,0,51,9,63,0,8,1,1,2,0,4,0,5,2.37,1,14,0,2,7,41,54,4.56,0.846,11,2,0,0,0,5,129,1,2,1,0,0,0,0,0,0,1,0,0,0,80.0,,4
Adam_Reynolds_Rabbitohs,345,13,41,7,Halfback,80.0,10,0,3,4,2,0.833,0,46,7,31,0,3,0,0,0,0,1,0,1,2.96,0,0,0,1,2,25,40,3.57,0.75,15,2,3,0,0,13,461,0,4,0,0,2,0,0,0,0,3,0,0,0,80.0,,5
Thomas_Burgess_Rabbitohs,369,13,41,8,Prop,49.0,0,0,0,0,0,,0,62,13,180,23,62,1,0,0,0,7,11,11,3.03,0,0,0,1,0,1,14,0.08,0.913,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.42,24.31,6
Damien_Cook_Rabbitohs,361,13,41,9,Hooker,80.0,0,0,0,0,0,,0,73,10,144,0,25,1,0,0,0,4,3,4,3.81,5,85,0,2,4,108,114,10.8,0.978,45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,80.0,,7
George_Burgess_Rabbitohs,363,13,41,10,Prop,39.0,0,0,0,0,0,,0,35,13,150,67,43,0,0,0,0,1,8,12,3.55,0,0,0,0,0,0,13,0,0.92,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.02,14.51,6
John_Sutton_Rabbitohs,364,13,41,11,2nd Row,80.0,4,1,0,0,0,,0,72,17,174,0,58,1,0,0,0,7,14,12,3.43,1,4,0,1,4,12,26,0.71,0.923,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,8
Angus_Crichton_Rabbitohs,529,13,41,12,2nd Row,80.0,4,1,0,0,0,,0,66,16,107,0,25,0,0,0,0,4,15,11,3.38,0,0,0,3,1,3,19,0.19,0.889,40,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,80.0,,8
Jason_Clark_Rabbitohs,588,13,41,16,Lock,56.0,0,0,0,0,0,,0,43,11,121,23,31,0,0,0,0,1,9,9,3.22,0,0,0,1,2,9,19,0.82,0.944,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,34.53,20.32,9
Adam_Doueihi_Rabbitohs,344,13,41,14,Interchange,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10
Mark_Nicholls_Rabbitohs,366,13,41,15,Interchange,42.0,0,0,0,0,0,,0,34,11,107,4,43,0,0,0,0,0,9,8,3.09,0,0,0,2,3,2,12,0.18,0.871,27,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34.58,7.53,10
Tevita_Tatola_Rabbitohs,368,13,41,17,Interchange,33.0,0,0,0,0,0,,0,25,11,122,0,53,0,0,0,0,1,11,10,3.34,0,0,0,1,0,2,13,0.18,0.833,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.31,,10
Kyle_Turner_Rabbitohs,365,13,41,21,Interchange,21.0,0,0,0,0,0,,0,14,4,36,0,10,0,0,0,0,1,3,3,2.77,0,0,0,0,0,1,4,0.25,0.769,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.19,,10
Billy_Slater_Storm,568,7,42,1,Fullback,80.0,0,0,0,0,0,,0,39,11,90,16,24,1,0,2,0,4,0,7,3.41,3,26,0,0,3,25,36,2.27,0.8,4,1,0,0,3,2,34,1,0,1,0,0,0,1,1,0,1,0,0,0,80.0,,1
Suliasi_Vunivalu_Storm,185,7,42,2,Winger,80.0,8,2,0,0,0,,0,34,10,112,34,30,0,0,0,0,1,1,6,2.74,0,0,0,1,1,3,13,0.3,0.8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Young_Tonumaipea_Storm,589,7,42,3,Centre,80.0,0,0,0,0,0,,0,15,8,59,0,18,0,0,0,0,2,0,7,4.43,1,3,0,0,3,1,8,0.13,0.667,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,3
Curtis_Scott_Storm,177,7,42,4,Centre,80.0,0,0,0,0,0,,0,42,12,131,0,34,2,0,0,0,5,2,10,3.44,0,0,0,0,0,5,17,0.42,0.889,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,3
Josh_Addo-carr_Storm,179,7,42,5,Winger,80.0,8,2,0,0,0,,0,49,14,103,32,31,1,0,0,0,7,1,10,4.05,1,4,0,1,1,3,17,0.21,,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,80.0,,2
Cameron_Munster_Storm,175,7,42,6,Five-Eighth,80.0,0,0,0,0,0,,0,30,12,87,11,28,0,1,1,0,1,0,9,3.22,0,0,0,1,8,31,49,2.58,0.722,13,5,0,0,0,8,186,0,0,3,0,1,1,1,0,0,0,0,0,0,80.0,,4
Ryley_Jacks_Storm,539,7,42,7,Halfback,80.0,0,0,0,0,0,,0,47,6,56,0,19,0,1,2,0,1,0,6,3.77,0,0,0,0,5,13,23,2.17,0.923,24,1,1,0,0,4,111,0,2,1,0,0,0,0,0,0,0,0,0,0,80.0,,5
Jesse_Bromwich_Storm,164,7,42,8,Prop,45.0,0,0,0,0,0,,0,35,13,137,43,48,0,1,1,0,1,10,12,3.33,0,0,0,0,1,6,19,0.46,1.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.58,19.32,6
Cameron_Smith_Storm,159,7,42,9,Hooker,80.0,12,0,5,7,1,0.75,0,64,7,59,0,15,0,0,0,0,2,3,3,3.24,4,56,0,3,14,111,124,15.86,0.968,30,0,1,0,1,6,94,0,1,2,0,0,1,0,0,0,0,0,0,0,80.0,,7
Nelson_Asofa-solomona_Storm,169,7,42,10,Prop,45.0,0,0,0,0,0,,0,25,16,132,19,58,0,0,0,0,1,14,13,3.74,0,0,0,1,0,0,17,0,1.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,22.18,23.2,6
Felise_Kaufusi_Storm,162,7,42,11,2nd Row,80.0,4,1,0,0,0,,0,42,7,72,0,24,1,0,0,0,1,7,6,3.21,0,0,0,0,2,2,11,0.29,0.882,30,4,0,0,0,1,11,1,0,1,0,0,0,1,0,0,1,0,0,0,80.0,,8
Ryan_Hoffman_Storm,540,7,42,12,2nd Row,71.0,0,0,0,0,0,,0,34,14,96,0,39,0,1,0,0,2,14,9,3.15,0,0,0,3,1,2,17,0.14,0.944,17,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,70.35,,8
Tim_Glasby_Storm,541,7,42,15,Lock,32.0,4,1,0,0,0,,0,43,8,66,0,21,1,0,0,0,3,7,5,3.37,0,0,0,0,0,2,9,0.25,1.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.55,,9
Kenneath_Bromwich_Storm,168,7,42,13,Interchange,41.0,0,0,0,0,0,,0,40,9,74,0,28,0,0,0,0,2,9,8,3.51,0,0,0,1,1,0,9,0,0.969,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,31.42,9.25,10
Christian_Welch_Storm,160,7,42,16,Interchange,43.0,0,0,0,0,0,,0,33,7,64,20,21,0,0,0,0,0,6,5,3.04,0,0,0,2,2,3,10,0.43,0.931,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.14,,10
Sam_Kasiano_Storm,542,7,42,17,Interchange,28.0,4,1,0,0,0,,0,36,9,109,32,27,1,0,0,0,1,6,7,2.93,0,0,0,0,0,1,9,0.11,0.929,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.59,9.33,10
Brandon_Smith_Storm,158,7,42,18,Interchange,15.0,0,0,0,0,0,,0,8,5,52,0,32,0,0,0,0,0,5,5,3.54,0,0,0,0,0,2,7,0.4,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.28,,10
Kalyn_Ponga_Knights,209,8,42,1,Fullback,80.0,2,0,1,3,0,0.333,0,43,11,80,20,9,1,2,2,0,7,0,6,3.79,0,0,0,1,1,19,32,1.73,0.5,4,3,1,0,4,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,80.0,,1
Shaun_Kenny-dowall_Knights,212,8,42,2,Winger,80.0,0,0,0,0,0,,0,7,11,70,5,24,0,0,0,0,0,1,11,2.69,0,0,0,0,1,3,12,0.27,0.667,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Sione_Mata'utia_Knights,200,8,42,3,Centre,80.0,0,0,0,0,0,,0,18,6,34,0,9,0,0,0,0,0,0,3,3.12,0,0,0,0,0,5,7,0.83,0.862,25,3,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,80.0,,3
Nathan_Ross_Knights,211,8,42,4,Centre,80.0,0,0,0,0,0,,0,18,10,74,0,23,0,2,0,0,0,2,7,3.53,0,0,0,2,1,6,15,0.6,0.875,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,3
Ken_Sio_Knights,591,8,42,5,Winger,80.0,8,2,0,0,0,,0,48,10,111,25,16,3,0,0,0,3,1,8,3.45,1,3,0,0,0,0,11,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,2
Brock_Lamb_Knights,504,8,42,6,Five-Eighth,70.0,0,0,0,0,0,,0,15,3,7,0,1,0,0,0,0,1,0,3,4.21,0,0,0,0,1,10,17,3.33,0.719,23,6,3,0,1,3,95,0,1,0,0,0,0,1,1,0,1,0,0,0,69.32,,4
Mitchell_Pearce_Knights,210,8,42,7,Halfback,80.0,0,0,0,0,0,,0,43,7,34,0,0,0,1,1,0,0,0,1,1.92,0,0,0,2,3,40,51,5.71,0.882,15,2,0,0,1,8,267,0,2,0,1,0,0,0,0,0,0,0,0,0,80.0,,5
Daniel_Saifiti_Knights,190,8,42,8,Prop,43.0,0,0,0,0,0,,0,13,3,27,0,9,0,0,0,0,0,3,3,3.77,0,0,0,0,0,1,4,0.33,0.778,21,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.16,19.29,6
Slade_Griffin_Knights,201,8,42,9,Hooker,48.0,0,0,0,0,0,,0,28,4,38,0,13,0,0,0,0,0,3,4,3.79,1,15,0,0,0,10,14,2.5,1.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48.08,,7
Jacob_Lillyman_Knights,503,8,42,10,Prop,34.0,0,0,0,0,0,,0,17,3,29,0,9,0,0,0,0,0,3,3,3.76,0,0,0,0,0,0,3,0,0.852,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.17,10.27,6
Lachlan_Fitzgibbon_Knights,196,8,42,11,2nd Row,71.0,4,1,0,0,0,,0,54,15,133,8,54,2,0,0,0,5,13,12,3.91,0,0,0,0,0,1,16,0.07,0.875,21,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,71.0,,8
Aidan_Guerra_Knights,188,8,42,12,2nd Row,80.0,0,0,0,0,0,,0,51,13,105,0,51,0,0,0,0,4,13,13,3.82,0,0,0,0,0,0,13,0,0.891,41,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,80.0,,8
Herman_Ese'ese_Knights,192,8,42,13,Lock,57.0,0,0,0,0,0,,0,41,10,100,0,35,0,0,0,0,2,9,6,4.02,0,0,0,0,2,4,13,0.4,0.892,33,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.15,25.52,9
Danny_Levi_Knights,191,8,42,14,Interchange,57.0,0,0,0,0,0,,0,34,3,24,0,1,0,0,0,0,0,0,1,2.56,2,15,0,0,0,74,72,24.67,0.923,36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56.44,,10
Chris_Heighington_Knights,505,8,42,15,Interchange,30.0,0,0,0,0,0,,0,15,4,38,0,15,0,0,0,0,0,4,4,3.25,0,0,0,0,0,3,7,0.75,0.875,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.15,,10
Jamie_Buhrer_Knights,194,8,42,16,Interchange,32.0,0,0,0,0,0,,0,17,6,43,0,19,0,0,0,0,0,6,5,3.5,0,0,0,0,1,4,11,0.67,0.833,15,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,31.52,,10
Jacob_Saifiti_Knights,193,8,42,17,Interchange,31.0,0,0,0,0,0,,0,31,9,103,53,35,0,0,0,0,1,6,9,4.35,0,0,0,0,1,0,10,0,0.944,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.51,,10
Matthew_Dufty_Dragons,385,14,43,1,Fullback,80.0,8,2,0,0,0,,0,50,11,143,23,12,3,0,0,0,3,0,7,3.54,0,0,0,0,2,8,19,0.73,0.5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,1
Nene_Macdonald_Dragons,481,14,43,2,Winger,80.0,0,0,0,0,0,,0,33,12,96,0,42,0,1,0,0,5,0,8,3.24,3,35,0,3,0,3,15,0.25,1.0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,2
Euan_Aitken_Dragons,378,14,43,3,Centre,80.0,4,1,0,0,0,,0,45,12,101,0,39,1,0,0,0,3,0,9,3.86,1,6,0,1,0,4,16,0.33,0.8,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,3
Timoteo_Lafai_Dragons,388,14,43,4,Centre,80.0,0,0,0,0,0,,0,16,11,82,0,33,0,0,0,0,1,0,7,3.43,1,13,0,1,2,4,15,0.36,0.7,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,80.0,,3
Jason_Nightingale_Dragons,482,14,43,5,Winger,80.0,0,0,0,0,0,,0,20,10,71,5,24,0,0,0,0,3,0,7,3.12,1,9,0,0,1,5,17,0.5,0.706,12,2,3,0,1,1,29,0,0,0,0,0,0,3,1,0,0,0,0,0,80.0,,2
Gareth_Widdop_Dragons,379,14,43,6,Five-Eighth,80.0,16,0,4,6,4,0.8,0,33,9,52,4,7,0,0,0,0,3,0,5,3.96,0,0,0,2,7,28,44,3.11,0.643,9,4,1,0,2,5,121,1,0,1,0,1,0,5,2,0,1,0,0,0,80.0,,4
Ben_Hunt_Dragons,376,14,43,7,Halfback,80.0,0,0,0,0,0,,0,37,4,30,0,8,0,1,1,0,3,0,0,,2,25,0,2,7,37,46,9.25,0.765,13,3,1,0,0,6,152,0,2,0,0,2,0,0,0,0,0,0,0,0,80.0,,5
James_Graham_Dragons,396,14,43,8,Prop,34.0,0,0,0,0,0,,0,20,6,40,13,11,0,0,0,0,0,4,4,4.17,0,0,0,0,3,0,6,0,0.941,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.04,21.23,6
Cameron_Mcinnes_Dragons,391,14,43,9,Hooker,71.0,4,1,0,0,0,,0,48,6,100,0,14,1,1,1,0,2,1,3,3.72,4,86,0,0,3,90,97,15,0.846,22,0,4,0,0,2,6,1,0,2,0,0,0,0,0,0,3,0,1,0,71.0,,7
Paul_Vaughan_Dragons,404,14,43,10,Prop,70.0,4,1,0,0,0,,0,52,14,103,9,47,1,0,0,0,2,13,12,3.62,0,0,0,1,0,1,15,0.07,0.929,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.27,29.33,6
Tyson_Frizell_Dragons,407,14,43,11,2nd Row,75.0,0,0,0,0,0,,0,41,11,89,0,49,0,0,0,0,3,10,6,3.01,1,7,0,1,0,3,14,0.27,0.897,26,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,75.26,,8
Tariq_Sims_Dragons,406,14,43,12,2nd Row,80.0,0,0,0,0,0,,0,28,15,106,0,47,0,0,0,0,3,14,12,3.96,1,6,0,1,2,0,16,0,0.75,15,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.0,,8
Jack_De Belin_Dragons,483,14,43,13,Lock,60.0,4,1,0,0,0,,0,50,12,77,6,15,1,1,0,0,6,8,6,3.65,0,0,0,2,0,9,18,0.75,0.76,19,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,23.11,36.25,9
Jeremy_Latimore_Dragons,397,14,43,14,Interchange,21.0,0,0,0,0,0,,0,11,4,21,0,5,0,0,0,0,1,4,4,3.67,0,0,0,0,0,1,6,0.25,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,8.04,10
Kurt_Mann_Dragons,484,14,43,15,Interchange,16.0,0,0,0,0,0,,0,5,5,35,0,14,0,0,0,0,0,5,4,3.42,0,0,0,0,2,4,9,0.8,0.857,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,15.39,,10
Leeson_Ah Mau_Dragons,485,14,43,16,Interchange,30.0,0,0,0,0,0,,0,33,9,99,32,26,1,0,0,0,2,6,9,3.46,0,0,0,0,0,0,9,0,1.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.43,,10
Hame_Sele_Dragons,578,14,43,17,Interchange,17.0,0,0,0,0,0,,0,10,5,37,0,15,0,0,0,0,0,5,4,3.63,0,0,0,1,0,0,5,0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,4.33,10
Matt_Moylan_Sharks,94,4,43,1,Fullback,80.0,0,0,0,0,0,,0,13,11,53,23,6,0,0,0,0,1,0,7,3.82,1,11,0,1,2,17,29,1.55,0.667,6,1,2,0,4,1,35,1,0,1,0,0,0,2,1,0,2,0,0,0,80.0,,1
Edrick_Lee_Sharks,581,4,43,2,Winger,80.0,4,1,0,0,0,,0,33,10,115,23,29,1,0,0,0,0,1,4,3.93,0,0,0,2,1,3,13,0.3,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,2
Josh_Dugan_Sharks,91,4,43,3,Centre,80.0,0,0,0,0,0,,0,51,11,46,0,19,0,1,1,0,5,0,6,2.89,0,0,0,2,0,3,11,0.27,0.857,18,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,3
Ricky_Leutele_Sharks,471,4,43,4,Centre,80.0,4,1,0,0,0,,0,55,12,105,7,20,1,0,0,0,7,0,10,3.9,0,0,0,1,2,7,17,0.58,0.889,8,1,0,1,1,1,32,1,0,1,0,0,0,1,1,0,0,0,0,0,80.0,,3
Valentine_Holmes_Sharks,472,4,43,5,Winger,80.0,4,1,0,0,0,,0,26,4,40,2,5,1,0,0,0,1,0,2,3.04,2,23,0,0,0,5,11,1.25,0.8,4,0,1,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,80.0,,2
Trent_Hodkinson_Sharks,577,4,43,6,Five-Eighth,80.0,0,0,0,0,0,,0,17,2,9,0,3,0,1,1,0,0,0,1,4.4,0,0,0,0,1,35,38,17.5,0.68,17,5,3,0,0,1,59,1,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,4
Chad_Townsend_Sharks,89,4,43,7,Halfback,80.0,4,0,2,4,0,0.5,0,17,4,27,0,2,0,0,0,0,0,0,3,2.87,0,0,0,0,7,31,41,7.75,0.8,20,4,1,0,0,3,47,0,0,1,0,0,0,3,3,0,1,0,0,0,80.0,,5
Andrew_Fifita_Sharks,103,4,43,8,Prop,33.0,0,0,0,0,0,,0,41,11,97,34,30,0,1,1,0,3,9,7,3.79,0,0,0,3,0,0,11,0,1.0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,33.12,,6
